NMS: 33333
CMTS: pl-crw01a-br06
Interfejsy: C1/0/0, C1/0/1, C1/0/2, C1/0/3, C1/0/4, C1/0/5, C1/0/6, C1/0/7, C2/0/0, C2/0/1, C2/0/2, C2/0/3, C2/0/4, C2/0/5, C2/0/6, C2/0/7, C3/0/0, C3/0/1, C3/0/2, C3/0/4, C3/0/5, C3/0/6, C3/0/7, C6/0/0, C6/0/1, C6/0/2, C6/0/3, C6/0/4, C6/0/5, C6/0/6, C6/0/7, C7/0/0, C7/0/1, C7/0/2, C7/0/3, C7/0/4, C7/0/5, C7/0/6, C7/0/7
Data: 27.04.2026, 10:18:06

MAC               IP               Interfejs        Status  dBmV
342c.c4ba.667b    10.219.247.59    C3/0/7/U3        0       1562
2ca1.7d78.a3db    10.219.239.147   C3/0/7/UB        1       0.00
a0c5.6270.190c    10.236.157.211   C3/0/7/U9        0       1926
acf8.ccc1.b531    10.219.233.79    C3/0/7/UB        1       0.00
44aa.f56d.48be    10.219.247.28    C3/0/7/UB        1       -1.00
342c.c46f.e112    10.219.227.234   C3/0/7/U5        0       1648
2ca1.7d78.be23    10.236.156.48    C3/0/7/UB        1       0.00
2c1d.b8a2.316e    10.236.140.147   C3/0/7/UB        1       0.00
ac22.0508.b1f3    10.219.235.147   C3/0/7/UB        1       0.00
5c7b.5c43.c950    10.219.255.201   C3/0/7/UB        1       0.00
2c1d.b8a3.f986    10.219.237.228   C3/0/7/U10       0       1935
5c7b.5ca0.4c61    10.219.231.200   C3/0/7/U11       0       1478
2ca1.7d90.8b33    10.236.145.180   C3/0/7/U1        0       1947
2ca1.7d90.3af3    10.236.140.241   C3/0/7/U1        0       1972
2ca1.7d91.c76b    10.219.254.62    C3/0/7/U10       0       1933
2cec.f704.8e64    10.236.158.225   C3/0/7/U4        0       1501
2ca1.7d07.f0a4    10.219.238.144   C3/0/7/UB        1       1.00
b49d.fdb8.8efa    10.219.232.159   C3/0/7/UB        1       0.00
2ca1.7d8f.5873    10.219.246.2     C3/0/7/U1        0       1970
2c1d.b8a3.bd7e    10.236.150.32    C3/0/7/U0        0       1957
7085.c6aa.6ead    10.219.240.55    C3/0/7/U3        1       0.00
fc6f.b7ec.3e73    10.219.239.211   C3/0/7/U1        0       1518
647c.3444.d284    10.219.245.79    C3/0/7/U10       0       1536
fc8e.7e5d.7480    10.219.237.137   C3/0/7/U5        1       0.50
6412.69dd.280e    10.219.253.122   C3/0/7/U10       0       1510
602a.d02d.aae9    10.219.255.125   C3/0/7/U8        1       -0.50
e882.5b20.538d    10.219.247.194   C3/0/7/U10       0       1935
6412.69dd.2af0    10.219.238.55    C3/0/7/U8        0       1519
ac22.0538.84b9    10.236.136.252   C3/0/7/UB        1       0.00
3843.7dfd.340d    10.236.141.169   C3/0/7/UB        1       1.00
44aa.f50c.4b70    10.219.228.210   C3/0/7/UB        1       1.00
ac22.05ef.7972    10.219.224.198   C3/0/7/UB        1       0.50
80f5.0398.9b58    10.219.225.189   C3/0/7/U8        0       1519
d825.22c0.6320    10.219.255.40    C3/0/7/U8        1       0.00
ac22.059a.6911    10.219.235.131   C3/0/7/UB        1       -0.50
6412.69dc.8bc0    10.219.254.119   C3/0/7/U1        0       1515
7085.c654.c2db    10.219.224.142   C3/0/7/U3        0       1525
54e2.e052.243e    10.219.226.109   C3/0/7/U1        1       0.00
0023.be6a.5eac    10.219.240.195   C3/0/7/U8        1       0.50
6412.69dc.9ff1    10.219.252.191   C3/0/7/U3        0       1552
7076.30f2.2ce5    10.219.252.76    C3/0/7/U8        0       1518
d825.22c1.45a3    10.219.239.78    C3/0/7/U8        1       -0.50
7076.306d.eb1c    10.219.241.173   C3/0/7/U1        0       1512
fc8e.7e5d.7d02    10.219.251.176   C3/0/7/U2        0       1527
6412.69dc.922f    10.219.255.32    C3/0/7/U11       0       1517
602a.d02f.9df7    10.236.129.100   C3/0/7/U8        1       -0.50
0005.ca2d.4153    10.245.32.145    C3/0/7/U0        1       0.00
602a.d0e4.1f16    10.219.255.246   C3/0/7/U4        1       0.50
a0c5.624c.3434    10.219.253.215   C3/0/7/U4        0       1529
00d0.3766.ef4c    10.219.231.14    C3/0/7/U0        0       1572
602a.d030.044e    10.219.247.211   C3/0/7/U8        1       1.00
7085.c6db.bc88    10.219.254.174   C3/0/7/U9        0       1509
d825.22c0.cff5    10.219.231.196   C3/0/7/U8        0       1509
602a.d02c.b609    10.219.251.145   C3/0/7/U8        1       -0.50
602a.d0ec.8694    10.236.152.183   C3/0/7/U8        1       0.00
6412.69dc.8d5e    10.219.255.234   C3/0/7/U8        0       1514
7076.3022.33a5    10.219.238.17    C3/0/7/U8        0       1513
ac22.0538.02b1    10.236.152.200   C3/0/7/UB        1       1.00
a0c5.6266.ab94    10.219.229.184   C3/0/7/UB        1       0.50
342c.c41e.9dec    10.219.233.209   C3/0/7/U1        0       1571
a0c5.6268.0594    10.219.251.161   C3/0/7/UB        1       0.00
b0f5.3075.cfee    10.219.252.89    C3/0/7/UB        1       0.00
64fd.9659.7387    10.219.247.227   C6/0/0/UB        1       0.00
3843.7dad.b934    10.219.244.54    C6/0/0/UB        1       -1.00
e882.5ba3.e835    10.236.139.109   C6/0/0/UB        1       0.50
905c.44ea.acb4    10.219.250.115   C6/0/0/UB        1       0.50
342c.c457.5122    10.236.154.23    C6/0/0/UB        1       0.00
2ca1.7d05.a75c    10.236.151.196   C6/0/0/UB        1       0.00
342c.c4bc.46bd    10.236.142.59    C6/0/0/UB        1       0.00
3843.7dd6.1df9    10.236.135.13    C6/0/0/UB        1       1.00
c4eb.3950.24a9    10.219.224.127   C6/0/0/UB        1       0.00
54e2.e050.44ad    10.236.149.100   C6/0/0/UB        1       0.50
cc35.4034.6c3c    10.219.247.16    C6/0/0/UB        1       -1.00
e882.5ba2.dfc5    10.236.139.82    C6/0/0/UB        1       1.00
1834.afab.f4d4    10.236.142.68    C6/0/0/UB        1       0.00
6412.69ea.df89    10.219.232.53    C6/0/0/UB        1       -0.50
a0c5.6270.1564    10.236.137.127   C6/0/0/UB        1       0.50
342c.c499.6eba    10.219.251.59    C6/0/0/UB        1       -0.50
7c26.34cb.83fe    10.219.251.239   C6/0/0/UB        1       0.00
a0c5.6273.147c    10.236.149.7     C6/0/0/UB        1       0.00
2ca1.7d06.2e3c    10.236.140.30    C6/0/0/UB        1       0.00
a0c5.626e.ea84    10.219.247.113   C6/0/0/UB        1       1.00
342c.c423.0b6e    10.219.233.215   C6/0/0/UB        1       !-3.50
342c.c4bb.b4c5    10.219.236.235   C6/0/0/UB        1       !-0.50
44aa.f5cf.c47f    10.236.145.27    C6/0/0/UB        1       0.50
f0f2.49de.1750    10.245.31.130    C6/0/0/UB        1       !-4.00
342c.c46f.a10a    10.219.244.76    C6/0/0/UB        1       0.00
e882.5b1f.8b3d    10.236.129.136   C6/0/0/UB        1       -0.50
88f7.c75a.6a4f    10.219.243.146   C6/0/0/UB        1       0.00
3843.7dd5.c672    10.219.228.113   C6/0/0/UB        1       0.50
e882.5b20.61e5    10.236.139.181   C6/0/0/UB        1       1.00
2ca1.7d84.824b    10.236.141.146   C6/0/0/UB        1       0.00
2cec.f712.4de8    10.219.247.249   C6/0/0/UB        1       0.00
8c04.ff30.b6c5    10.236.149.18    C6/0/0/UB        1       0.00
905c.44be.0fb8    10.219.237.69    C6/0/0/UB        1       0.00
2ca1.7d95.90fb    10.236.147.15    C6/0/0/UB        1       0.00
ac22.05c1.24d4    10.219.235.238   C6/0/0/UB        1       0.00
ac22.0541.d7cf    10.219.251.3     C6/0/0/UB        1       0.00
342c.c41e.a0bc    10.219.235.191   C6/0/0/UB        1       -0.50
5467.51f2.38d3    10.236.131.29    C6/0/0/UB        1       0.00
5467.51cf.bc92    10.219.249.249   C6/0/0/UB        1       0.50
2cec.f701.b768    10.236.152.174   C6/0/0/UB        1       0.00
88f7.c727.fd91    10.219.249.63    C6/0/0/UB        1       0.50
7c26.34c9.7ed6    10.219.244.7     C6/0/0/UB        1       1.00
0036.76b4.39d4    10.236.142.195   C6/0/0/UB        1       0.50
44aa.f50b.f3f0    10.236.128.181   C6/0/0/UB        1       0.00
2ca1.7d02.ed4c    10.236.146.117   C6/0/0/UB        1       0.00
5467.51d1.81b0    10.236.153.47    C6/0/0/UB        1       -0.50
e882.5b87.cd6a    10.236.129.131   C6/0/0/UB        1       -0.50
e882.5b88.37e2    10.236.151.70    C6/0/0/UB        1       0.00
2ca1.7d88.a62b    10.219.236.55    C6/0/0/UB        1       -0.50
905c.4413.7605    10.219.234.100   C6/0/0/UB        1       1.00
7c26.34cd.267e    10.236.142.203   C6/0/0/UB        1       0.00
3843.7d51.7928    10.219.240.130   C6/0/0/UB        1       -0.50
647c.3457.4879    10.236.131.134   C6/0/0/UB        1       1.00
905c.44e8.cb55    10.219.225.14    C6/0/0/UB        1       -1.00
e882.5ba1.7de5    10.236.131.2     C6/0/0/UB        1       0.00
342c.c401.63ec    10.219.240.77    C6/0/0/UB        1       0.50
cc35.4025.d717    10.219.246.97    C6/0/0/UB        1       0.50
2ca1.7d78.8683    10.219.244.175   C6/0/0/UB        1       -1.00
a0c5.6276.621c    10.236.152.83    C6/0/0/UB        1       0.50
342c.c4ba.2a42    10.219.236.151   C6/0/0/UB        1       0.50
446a.b7f8.07bc    10.236.135.100   C6/0/0/UB        1       0.50
e882.5b1b.c615    10.236.150.22    C6/0/0/UB        1       0.00
446a.b7fa.e27c    10.236.137.214   C6/0/0/UB        1       0.00
446a.b7fc.07dc    10.236.129.232   C6/0/0/UB        1       0.00
2c1d.b8d5.0b11    10.219.224.204   C6/0/0/UB        1       0.00
2ca1.7d99.0513    10.219.251.125   C6/0/0/UB        1       1.00
905c.44ed.932b    10.219.234.183   C6/0/0/UB        1       0.00
2ca1.7d8c.228b    10.219.232.167   C6/0/0/UB        1       0.50
a0c5.6269.10e4    10.236.135.102   C6/0/0/UB        1       -0.50
446a.b7f9.0a04    10.236.140.155   C6/0/0/UB        1       0.00
5c7b.5c19.fc7d    10.236.131.173   C6/0/0/UB        1       0.00
5c7b.5c36.9b46    10.245.30.82     C6/0/0/UB        1       0.00
a0c5.6266.fbc4    10.236.135.109   C6/0/0/UB        1       0.50
2ca1.7d96.03f3    10.236.133.153   C6/0/0/UB        1       0.50
905c.4439.a8e5    10.219.230.138   C6/0/0/UB        1       -0.50
80f5.036f.ce33    10.219.234.60    C6/0/0/UB        1       0.00
2cec.f703.bd60    10.236.150.13    C6/0/0/UB        1       0.00
2ca1.7d05.a224    10.236.159.242   C6/0/0/UB        1       0.50
5467.5139.0fd1    10.219.228.50    C6/0/0/UB        1       0.00
80f5.03a5.4d7f    10.219.255.169   C6/0/0/UB        1       0.50
2ca1.7d8f.0c43    10.236.131.247   C6/0/0/UB        1       0.50
e882.5b19.79b5    10.236.144.243   C6/0/0/UB        1       0.50
2c1d.b8a5.6616    10.236.145.241   C6/0/0/UB        1       -0.50
ac22.0572.f1e5    10.236.145.65    C6/0/0/UB        1       0.00
a84e.3fb6.2f70    10.245.31.89     C6/0/0/UB        1       0.00
342c.c46f.d1e5    10.236.157.244   C6/0/0/UB        1       0.00
905c.44bb.c736    10.219.228.83    C6/0/0/p         1       !-3.50
80f5.0370.3c93    10.236.138.98    C6/0/0/UB        1       1.00
905c.44bf.b7ae    10.219.245.171   C6/0/0/UB        1       0.00
342c.c499.9551    10.219.229.2     C6/0/0/UB        1       -0.50
2ca1.7d03.97e4    10.236.156.194   C6/0/0/UB        1       -0.50
0036.76eb.fe5c    10.236.130.134   C6/0/0/UB        1       0.50
24e4.ce8e.4c42    10.236.140.2     C6/0/0/UB        1       0.00
2ca1.7d7d.d11b    10.236.132.219   C6/0/0/UB        1       -1.00
3843.7dfa.0bf7    10.219.224.136   C6/0/0/UB        1       0.00
0036.760b.c237    10.236.153.32    C6/0/0/UB        1       -0.50
44aa.f50a.c6f8    10.236.144.74    C6/0/0/UB        1       0.50
c4eb.394f.2370    10.219.255.101   C6/0/0/UB        1       0.00
5c7b.5c25.b791    10.236.134.9     C6/0/0/UB        1       0.00
2ca1.7d84.f0e3    10.236.145.33    C6/0/0/UB        1       0.00
cc58.300a.d3cf    10.219.248.188   C6/0/0/UB        1       -0.50
905c.44fe.c025    10.236.139.239   C6/0/0/UB        1       0.00
342c.c4bb.228b    10.236.141.86    C6/0/0/UB        1       1.00
342c.c4d0.8c02    10.219.236.59    C6/0/0/U1        0       1282
8c04.ffe1.bb35    10.236.142.188   C6/0/0/UB        1       0.00
3843.7d0a.a790    10.219.235.187   C6/0/0/UB        1       0.00
5c7b.5c23.9675    10.236.157.119   C6/0/0/UB        1       -0.50
342c.c455.1599    10.236.133.152   C6/0/0/UB        1       0.00
5c7b.5c20.c411    10.236.141.33    C6/0/0/UB        1       0.00
905c.44c0.91a0    10.219.227.166   C6/0/0/UB        1       0.00
b49d.fdc4.ab73    10.236.148.193   C6/0/0/UB        1       0.00
4432.c874.2354    10.219.246.67    C6/0/0/UB        1       1.00
ac22.0537.c4ef    10.219.224.82    C6/0/0/UB        1       0.00
2ca1.7d83.50db    10.236.131.160   C6/0/0/UB        1       0.50
342c.c4d0.9ef2    10.236.158.205   C6/0/0/UB        1       -0.50
b4f2.6730.49f5    10.219.227.44    C6/0/0/UB        1       -0.50
446a.b7fc.9294    10.219.241.175   C6/0/0/UB        1       0.50
2ca1.7d98.d133    10.236.140.251   C6/0/0/UB        1       0.00
6412.69ea.40e1    10.219.241.156   C6/0/0/UB        1       0.00
b4f2.6730.0507    10.219.229.24    C6/0/0/UB        1       !0.00
a0c5.6276.449c    10.236.131.131   C6/0/0/UB        1       0.50
e882.5b19.554d    10.236.149.201   C6/0/0/UB        1       0.50
342c.c478.437f    10.236.151.10    C6/0/0/U2        0       1280
b49d.fdb7.b0ee    10.219.241.119   C6/0/0/UB        1       0.00
6802.b881.1a4c    10.236.129.45    C6/0/0/UB        1       -0.50
b4f2.6723.7d35    10.236.132.115   C6/0/0/UB        1       0.00
5cfa.259f.fb50    10.236.134.222   C6/0/0/UB        1       0.00
2ca1.7d9a.af3b    10.236.138.80    C6/0/0/UB        1       0.50
2ca1.7d8c.5653    10.236.136.44    C6/0/0/UB        1       -0.50
2cec.f701.ccc8    10.236.142.44    C6/0/0/UB        1       0.00
2ca1.7d84.4b6b    10.236.157.143   C6/0/0/UB        1       0.00
a0c5.6274.b744    10.219.254.248   C6/0/0/UB        1       -0.50
80f5.0320.18b5    10.236.159.53    C6/0/0/UB        1       0.00
ac22.059f.791d    10.236.129.30    C6/0/0/UB        1       1.00
0036.760b.ca27    10.219.248.197   C6/0/0/UB        1       0.50
2ca1.7d04.3f5c    10.236.137.119   C6/0/0/UB        1       0.50
446a.b7f7.a284    10.236.135.252   C6/0/0/UB        1       0.00
0036.760c.f437    10.236.135.182   C6/0/0/UB        1       -0.50
0036.760b.a287    10.236.141.114   C6/0/0/UB        1       !0.50
ac22.053d.30a5    10.219.244.52    C6/0/0/UB        1       0.00
8c04.ffe1.3390    10.236.155.164   C6/0/0/UB        1       0.50
5467.51f9.b29d    10.219.236.46    C6/0/0/UB        1       1.00
905c.44b9.c75c    10.236.129.150   C6/0/0/UB        1       -0.50
e882.5b17.6815    10.236.140.141   C6/0/0/UB        1       0.00
5467.5169.b0ac    10.236.141.209   C6/0/0/UB        1       0.00
0036.76b4.7234    10.236.137.122   C6/0/0/UB        1       0.00
2cec.f701.3a94    10.236.156.38    C6/0/0/UB        1       0.00
2c1d.b8d5.5811    10.236.155.51    C6/0/0/UB        1       -0.50
647c.340d.db12    10.236.144.72    C6/0/0/UB        1       0.00
905c.44b7.5d0e    10.236.158.245   C6/0/0/UB        1       -0.50
3843.7d20.437e    10.219.251.143   C6/0/0/UB        1       0.50
905c.448a.eb2f    10.219.235.28    C6/0/0/UB        1       1.00
2ca1.7d95.2f63    10.236.153.70    C6/0/0/UB        1       0.50
e882.5ba3.8f95    10.236.157.9     C6/0/0/UB        1       0.50
b4f2.670f.6d07    10.219.251.100   C6/0/0/UB        1       0.00
3843.7d55.3e20    10.219.224.179   C6/0/0/UB        1       0.00
80f5.03ff.3eb0    10.236.143.155   C6/0/0/UB        1       0.50
342c.c404.dd27    10.236.138.199   C6/0/0/UB        1       1.00
342c.c456.065c    10.219.233.154   C6/0/0/UB        1       0.00
342c.c4ba.4b00    10.236.137.66    C6/0/0/UB        1       -0.50
2cec.f706.0d08    10.236.138.156   C6/0/0/UB        1       0.00
342c.c4b0.04a5    10.236.133.136   C6/0/0/UB        1       -0.50
a0c5.626c.c9fc    10.236.136.132   C6/0/0/UB        1       0.50
2cec.f712.29ac    10.219.249.15    C6/0/0/UB        1       0.50
b49d.fdb8.3f92    10.219.224.40    C6/0/0/UB        1       0.50
3843.7d21.a716    10.236.129.98    C6/0/0/UB        1       0.00
2c1d.b8a6.1316    10.219.227.206   C6/0/0/UB        1       !-2.00
dc53.7caa.9cfd    10.236.153.217   C6/0/0/UB        1       0.50
6802.b8e7.1bf6    10.219.225.172   C6/0/0/UB        1       !-1.50
905c.4443.e30d    10.219.224.75    C6/0/0/UB        1       -0.50
342c.c452.1191    10.219.248.111   C6/0/0/UB        1       !-0.50
2ca1.7d7d.b013    10.236.143.113   C6/0/0/UB        1       0.00
2ca1.7d83.af1b    10.236.135.112   C6/0/0/UB        1       0.50
0026.24c2.7d8c    10.219.242.154   C6/0/0/UB        1       0.00
905c.443d.66a2    10.219.247.56    C6/0/0/UB        1       0.00
3843.7db4.07d0    10.236.159.11    C6/0/0/UB        1       0.00
2ca1.7d83.ad9b    10.219.229.164   C6/0/0/UB        1       0.00
1834.afdb.b8e5    10.236.149.193   C6/0/0/UB        1       0.00
ac22.05ba.6321    10.219.243.126   C6/0/0/UB        1       0.50
5c7b.5c45.5bd4    10.219.241.13    C6/0/0/UB        1       0.00
2ca1.7d81.83b3    10.236.159.52    C6/0/0/UB        1       1.00
5467.5187.dcea    10.219.227.205   C6/0/0/UB        1       0.00
905c.4444.dac0    10.219.235.47    C6/0/0/p         1       !-3.00
2ca1.7d88.abab    10.236.137.243   C6/0/0/UB        1       0.00
342c.c4d0.0eb9    10.236.133.173   C6/0/0/UB        1       0.50
905c.44be.8e51    10.219.224.135   C6/0/0/UB        1       -0.50
905c.44b6.e319    10.219.246.27    C6/0/0/UB        1       0.00
0036.76b4.414c    10.236.154.160   C6/0/0/UB        1       0.50
2ca1.7d97.5ee3    10.236.128.215   C6/0/0/UB        1       -0.50
4405.3f90.fb02    10.236.146.20    C6/0/0/UB        1       0.00
5c7b.5c23.da6d    10.236.146.243   C6/0/0/UB        1       0.00
c4eb.42da.b917    10.236.137.46    C6/0/0/UB        1       -0.50
2ca1.7d7a.3e2b    10.236.133.157   C6/0/0/UB        1       0.50
7c26.34cd.b8a6    10.236.153.8     C6/0/0/UB        1       1.00
5467.5190.e06e    10.219.224.184   C6/0/0/UB        1       0.00
3843.7db2.d429    10.219.227.101   C6/0/0/UB        1       -0.50
6412.69bb.8390    10.236.148.147   C6/0/0/UB        1       0.50
2ca1.7d03.4d44    10.236.142.237   C6/0/0/UB        1       0.00
2cec.f704.4868    10.219.226.51    C6/0/0/UB        1       0.00
ac22.050d.6574    10.236.144.71    C6/0/0/UB        1       1.00
ac22.05c1.8243    10.236.138.25    C6/0/0/UB        1       0.50
24e4.ce38.2bd2    10.236.134.165   C6/0/0/UB        1       0.00
a0c5.626f.2f84    10.236.157.231   C6/0/0/UB        1       0.50
2ca1.7d92.1dbb    10.236.133.161   C6/0/0/UB        1       0.00
ac22.0572.e30c    10.219.236.181   C6/0/0/UB        1       1.00
2ca1.7d06.0134    10.236.155.62    C6/0/0/UB        1       0.00
ac22.059c.7b09    10.236.156.35    C6/0/0/UB        1       -0.50
342c.c499.a1c3    10.236.156.127   C6/0/0/UB        1       !-2.50
446a.b7f8.cec4    10.236.134.188   C6/0/0/UB        1       1.00
a0c5.626d.cdb4    10.236.148.50    C6/0/0/UB        1       0.00
44aa.f50c.44e8    10.236.155.53    C6/0/0/UB        1       0.00
3843.7df9.fabd    10.219.245.122   C6/0/0/UB        1       1.00
5cfa.25a0.08a8    10.236.153.221   C6/0/0/UB        1       -0.50
5467.51ac.9483    10.219.245.41    C6/0/0/UB        1       -0.50
ac22.053d.8c6d    10.236.138.153   C6/0/0/UB        1       0.00
a0c5.6271.1be4    10.236.149.213   C6/0/0/UB        1       0.50
905c.4465.d1a1    10.219.229.81    C6/0/0/UB        1       -0.50
80f5.03ff.4bc0    10.236.130.109   C6/0/0/UB        1       0.00
44aa.f5cf.4827    10.236.158.172   C6/0/0/UB        1       0.00
e882.5b85.9d6a    10.236.148.210   C6/0/0/UB        1       0.50
905c.448a.9552    10.219.240.150   C6/0/0/UB        1       !-3.00
ac22.0513.84b2    10.219.241.0     C6/0/0/UB        1       -0.50
e882.5b19.4475    10.219.237.157   C6/0/0/UB        1       0.00
0036.76b4.6a94    10.236.134.158   C6/0/0/UB        1       0.50
5c7b.5c24.b53d    10.236.156.136   C6/0/0/UB        1       0.00
5467.51a8.fb23    10.219.228.174   C6/0/0/UB        1       0.00
ac22.05d6.c325    10.236.153.239   C6/0/0/UB        1       0.00
cc35.40e6.229c    10.219.243.43    C6/0/0/UB        1       0.00
3843.7d59.5bd4    10.219.229.40    C6/0/0/UB        1       0.50
3843.7df9.56dd    10.219.232.38    C6/0/0/UB        1       0.00
5467.518d.9670    10.219.243.38    C6/0/0/UB        1       -0.50
905c.441a.c2ae    10.236.128.174   C6/0/0/UB        1       !-0.50
c4eb.3950.5a10    10.219.247.151   C6/0/0/UB        1       0.00
2ca1.7d93.f113    10.236.147.4     C6/0/0/UB        1       0.50
cc58.300a.c114    10.219.250.150   C6/0/0/UB        1       0.00
3843.7d79.1d5e    10.219.250.185   C6/0/0/U0        0       1306
3843.7d55.072d    10.219.224.223   C6/0/0/UB        1       -0.50
342c.c4e3.86a3    10.219.240.152   C6/0/0/UB        1       -0.50
e882.5b89.1fca    10.236.149.125   C6/0/0/UB        1       -0.50
7c26.34cb.1006    10.236.128.224   C6/0/0/UB        1       0.00
44aa.f5cf.0a3f    10.219.249.146   C6/0/0/UB        1       0.50
2c1d.b8a2.edee    10.236.141.83    C6/0/0/UB        1       0.50
905c.441a.0a70    10.219.233.93    C6/0/0/UB        1       1.00
905c.44be.2d58    10.219.235.149   C6/0/0/UB        1       -0.50
d42c.0fcf.d0ae    10.236.155.136   C6/0/0/UB        1       -1.00
905c.4493.94ec    10.236.152.75    C6/0/0/UB        1       -0.50
342c.c4bc.67f6    10.236.143.97    C6/0/0/UB        1       0.00
ac22.0508.b65e    10.219.248.161   C6/0/0/UB        1       0.00
24e4.ce54.fa92    10.236.143.246   C6/0/0/UB        1       0.00
3843.7d21.a968    10.236.152.225   C6/0/0/UB        1       0.00
0036.766c.fc06    10.219.243.226   C6/0/0/UB        1       -0.50
e457.40f3.4911    10.236.134.137   C6/0/0/UB        1       0.00
ac22.053b.28a3    10.236.147.239   C6/0/0/UB        1       0.00
a0c5.6273.9b74    10.236.151.5     C6/0/0/UB        1       -0.50
446a.b7f7.273c    10.219.250.101   C6/0/0/UB        1       0.50
2ca1.7d06.e0b4    10.219.247.176   C6/0/0/UB        1       0.00
5467.51f4.eb57    10.219.224.16    C6/0/0/UB        1       1.00
5467.51f9.a1f9    10.236.133.84    C6/0/0/UB        1       0.00
2c1d.b8a2.c0de    10.236.141.16    C6/0/0/UB        1       -1.00
0036.760b.7e2f    10.219.229.200   C6/0/0/UB        1       0.00
2ca1.7d05.cbf4    10.236.150.148   C6/0/0/UB        1       0.00
a0c5.6276.6d74    10.236.133.241   C6/0/0/UB        1       0.50
6412.69be.10e8    10.236.133.82    C6/0/0/UB        1       0.50
905c.44e8.f177    10.219.245.222   C6/0/0/UB        1       0.50
905c.446a.ee0a    10.219.244.125   C6/0/0/UB        1       !-4.00
2ca1.7d02.9ee4    10.236.143.196   C6/0/0/UB        1       0.00
ac22.0544.ccd7    10.236.149.4     C6/0/0/UB        1       -0.50
1834.afa4.6bf3    10.236.130.86    C6/0/0/UB        1       0.00
2ca1.7d9a.44f3    10.236.137.89    C6/0/0/UB        1       0.00
a0c5.626f.e60c    10.236.147.152   C6/0/0/UB        1       0.00
ac22.05ef.797e    10.219.225.81    C6/0/0/UB        1       0.00
3843.7d0c.3aec    10.219.226.218   C6/0/0/UB        1       0.00
a0c5.6278.2bac    10.219.233.24    C6/0/0/UB        1       1.00
342c.c452.5070    10.236.133.41    C6/0/0/UB        1       -0.50
342c.c4ba.b59b    10.219.231.96    C6/0/0/UB        1       -0.50
2ca1.7d86.8103    10.236.136.240   C6/0/0/UB        1       0.00
342c.c4ee.88f8    10.219.225.74    C6/0/0/p         1       !-4.00
342c.c4d0.86da    10.236.157.97    C6/0/0/UB        1       -0.50
2ca1.7d79.b383    10.236.145.105   C6/0/0/UB        1       0.00
905c.4493.974a    10.236.148.242   C6/0/0/UB        1       1.00
2cec.f706.1560    10.236.143.162   C6/0/0/UB        1       0.00
342c.c4ee.9ab0    10.219.244.90    C6/0/0/UB        1       -0.50
ac22.05bd.6c66    10.219.225.41    C6/0/0/UB        1       -0.50
44aa.f5d0.d2ff    10.236.157.52    C6/0/0/UB        1       -0.50
b4f2.6730.0c4e    10.219.240.97    C6/0/0/UB        1       0.00
ac22.059d.e3e1    10.219.233.193   C6/0/0/UB        1       0.00
ac22.0507.17c8    10.236.155.216   C6/0/0/UB        1       -0.50
2ca1.7d83.307b    10.236.158.241   C6/0/0/UB        1       -0.50
905c.446c.7161    10.236.130.80    C6/0/0/UB        1       0.00
5c7b.5c26.4311    10.236.156.255   C6/0/0/UB        1       0.00
2ca1.7d7a.d4fb    10.236.132.233   C6/0/0/UB        1       0.00
b0b3.6978.904f    10.219.247.177   C6/0/0/UB        1       0.00
7085.c6dd.563b    10.219.255.173   C6/0/0/U0        0       1249
b4f2.6739.a013    10.236.135.87    C6/0/0/UB        1       0.00
3843.7da1.b18d    10.236.140.64    C6/0/0/UB        1       0.00
a0c5.626d.f354    10.236.143.15    C6/0/0/UB        1       1.00
2c1d.b8a3.71f6    10.236.159.179   C6/0/0/UB        1       0.00
ac22.0512.d4cf    10.219.224.137   C6/0/0/UB        1       0.50
0036.76b3.fcd4    10.236.156.204   C6/0/0/UB        1       0.50
3843.7dd6.2ef4    10.236.148.3     C6/0/0/UB        1       -0.50
b0b3.6935.eb87    10.236.128.154   C6/0/0/UB        1       0.00
5467.51ad.df46    10.219.237.44    C6/0/0/UB        1       0.50
0036.760b.9ed7    10.236.158.137   C6/0/0/UB        1       -0.50
2ca1.7d81.34ab    10.219.239.47    C6/0/0/UB        1       -0.50
5c7b.5c47.b4ac    10.236.141.108   C6/0/0/UB        1       0.00
e882.5b1a.8fd5    10.236.154.96    C6/0/0/UB        1       -0.50
0036.760a.5507    10.219.251.152   C6/0/0/UB        1       1.00
840b.7cbe.9b20    10.219.255.250   C6/0/0/UB        1       0.00
342c.c426.dcbd    10.219.239.122   C6/0/0/UB        1       0.50
2c1d.b8a5.a80e    10.219.251.4     C6/0/0/UB        1       0.50
e882.5ba3.23ed    10.236.152.6     C6/0/0/U0        0       1642
5c7b.5c38.7fea    10.236.149.199   C6/0/0/UB        1       0.00
5c7b.5c24.d529    10.236.159.185   C6/0/0/UB        1       0.00
7076.3022.455d    10.219.225.229   C6/0/0/U2        0       1240
6802.b881.5c37    10.236.135.119   C6/0/0/UB        1       0.00
54e2.e029.d714    ---              C6/0/0/U4        0       1247
905c.44ec.b58e    10.219.243.103   C6/0/0/UB        1       1.00
e882.5b1d.4735    10.236.144.37    C6/0/0/U1        0       1676
0036.76b4.5594    10.236.151.232   C6/0/0/U1        0       1676
2c1d.b8d6.4781    10.219.246.221   C6/0/0/UB        1       0.50
