NMS: 1235321
CMTS: pl-gdn04a-br03
Interfejsy: C2/0/0, C2/0/1, C2/0/2, C2/0/3, C2/0/4, C2/0/5, C2/0/6, C2/0/7, C3/0/0, C3/0/1, C3/0/2, C3/0/3, C3/0/4, C3/0/5, C3/0/6, C3/0/7, C1/0/0, C1/0/1, C1/0/2, C1/0/3, C1/0/4, C1/0/5, C1/0/6, C1/0/7, C6/0/0, C6/0/1, C6/0/2, C6/0/3, C6/0/4, C6/0/5, C6/0/6, C6/0/7, C7/0/2, C7/0/3, C7/0/4, C7/0/5, C7/0/6, C7/0/7, C8/0/0, C8/0/1, C8/0/2, C8/0/3, C8/0/4, C8/0/5, C8/0/6, C8/0/7, C9/0/0, C9/0/1, C9/0/2, C9/0/3, C9/0/4, C9/0/5, C9/0/6, C9/0/7
Data: 23.04.2026, 16:10:43

MAC               IP               Interfejs        Status  dBmV
905c.44bd.ab62    10.233.7.168     C3/0/0/UB        1       -0.50
342c.c4b0.b9b3    10.233.6.195     C3/0/0/UB        1       -1.50
1834.afd7.4ee6    10.233.11.94     C3/0/0/UB        1       -0.50
24e4.cea5.f84f    10.233.31.103    C3/0/0/UB        1       0.00
24e4.ce8e.5691    10.233.13.203    C3/0/0/UB        1       0.00
1834.afdc.23ac    10.155.204.230   C3/0/0/UB        1       0.00
24e4.cea5.eb67    10.233.9.126     C3/0/0/UB        1       0.00
1834.affa.006d    10.233.20.91     C3/0/0/UB        1       0.00
342c.c4b1.1f5c    10.155.206.29    C3/0/0/UB        1       -0.50
1834.afdb.96d3    10.233.14.157    C3/0/0/UB        1       0.00
1834.aff9.241e    10.233.21.174    C3/0/0/UB        1       0.00
b4f2.6706.8764    10.233.24.179    C3/0/0/UB        1       -1.50
1834.afa4.eb90    10.233.5.242     C3/0/0/UB        1       0.00
c4eb.394f.6a11    10.155.208.35    C3/0/0/UB        1       0.00
342c.c4b1.5e3e    10.155.193.156   C3/0/0/UB        1       0.00
1834.aff9.9dfd    10.178.48.161    C3/0/0/UB        1       0.00
e882.5ba5.d70d    10.233.5.148     C3/0/0/UB        1       -0.50
446a.b7f9.097c    10.155.205.97    C3/0/0/UB        1       0.50
2ca1.7d84.679b    10.233.2.101     C3/0/0/UB        1       0.00
2476.7d5a.f330    10.233.6.35      C3/0/0/UB        1       -0.50
0036.76ec.220c    10.233.4.156     C3/0/0/UB        1       0.00
2ca1.7d86.991b    10.233.29.201    C3/0/0/UB        1       -0.50
2ca1.7d83.961b    10.233.1.213     C3/0/0/UB        1       0.00
2ca1.7d94.8b3b    10.233.30.119    C3/0/0/UB        1       1.00
2ca1.7d02.878c    10.233.9.106     C3/0/0/UB        1       -0.50
2ca1.7d96.db53    10.233.9.78      C3/0/0/UB        1       -0.50
2ca1.7d87.91b3    10.233.17.18     C3/0/0/UB        1       0.00
a0c5.626b.b394    10.233.8.65      C3/0/0/UB        1       -0.50
2ca1.7d79.a053    10.155.220.49    C3/0/0/UB        1       0.00
a0c5.6271.1f9c    10.233.25.18     C3/0/0/UB        1       0.50
2ca1.7d89.246b    10.233.8.182     C3/0/0/UB        1       0.00
e882.5b8b.42e2    10.233.15.201    C3/0/0/UB        1       -0.50
0036.766c.f74e    10.233.18.30     C3/0/0/UB        1       0.00
44aa.f5cf.2997    10.233.11.33     C3/0/0/UB        1       0.00
a0c5.6276.ba7c    10.155.209.95    C3/0/0/UB        1       1.00
2ca1.7d90.cc73    10.233.3.26      C3/0/0/UB        1       -0.50
2c1d.b8a5.ba6e    10.233.27.145    C3/0/0/UB        1       0.50
e882.5b1f.da3d    10.233.26.47     C3/0/0/UB        1       0.50
a0c5.6268.7324    10.233.22.100    C3/0/0/UB        1       -0.50
e882.5ba5.f8ad    10.233.26.217    C3/0/0/UB        1       -0.50
4432.c8b7.2f19    10.233.5.107     C3/0/0/UB        1       0.00
8c04.ffe2.0531    10.155.201.69    C3/0/0/UB        1       0.00
2ca1.7d80.1aeb    10.233.5.225     C3/0/0/UB        1       1.00
e882.5ba3.5585    10.233.17.169    C3/0/0/UB        1       0.00
2ca1.7d9a.bb43    10.233.30.248    C3/0/0/UB        1       0.00
e882.5ba3.d26d    10.233.29.99     C3/0/0/UB        1       0.00
d42c.0fd1.061e    10.233.28.93     C3/0/0/UB        1       0.50
a0c5.626c.566c    10.233.20.123    C3/0/0/UB        1       -0.50
44aa.f56c.3c0e    10.233.18.147    C3/0/0/UB        1       -0.50
a0c5.6267.68e4    10.233.28.230    C3/0/0/UB        1       0.00
20b8.2b14.57f5    10.155.207.162   C3/0/0/UB        1       0.00
20b8.2b14.4e2b    10.155.206.194   C3/0/0/UB        1       0.00
c4eb.3950.606f    10.155.205.111   C3/0/0/UB        1       0.00
64fd.9659.898a    10.155.206.188   C3/0/0/UB        1       0.00
c4eb.42da.8d96    10.155.223.219   C3/0/0/UB        1       0.00
c4eb.394f.2403    10.155.208.47    C3/0/0/UB        1       0.00
e882.5b88.7bd2    10.233.22.113    C3/0/0/UB        1       0.50
5c7b.5c38.c89e    10.233.21.122    C3/0/0/UB        1       0.00
acf8.cccc.c75a    10.155.209.96    C3/0/0/UB        1       0.00
5c7b.5c22.1eb5    10.233.9.254     C3/0/0/UB        1       0.00
2cec.f700.8124    10.155.209.113   C3/0/0/UB        1       0.00
5c7b.5c18.0da1    10.233.21.157    C3/0/0/UB        1       -0.50
5c7b.5cc0.4845    10.233.19.179    C3/0/0/UB        1       0.00
5c7b.5cc0.e925    10.233.10.72     C3/0/0/UB        1       0.00
5c7b.5c44.d1ec    10.233.0.24      C3/0/0/UB        1       0.00
5c7b.5c17.93d9    10.233.21.14     C3/0/0/UB        1       0.00
2cec.f700.9450    10.233.23.250    C3/0/0/UB        1       0.50
f834.5a76.0170    10.178.44.172    C3/0/0/UB        1       0.00
b49d.fdc1.811f    10.233.26.107    C3/0/0/UB        1       0.00
acf8.cccc.8c3b    10.233.16.133    C3/0/0/UB        1       0.00
5c7b.5c47.2284    10.233.26.239    C3/0/0/UB        1       0.00
5c7b.5c46.5060    10.233.21.31     C3/0/0/UB        1       -0.50
e457.4005.7fad    10.233.3.248     C3/0/0/UB        1       0.00
acf8.ccc1.b392    10.233.26.204    C3/0/0/UB        1       0.00
e457.40f0.ad87    10.155.192.40    C3/0/0/UB        1       0.00
e457.40b0.5353    10.233.23.70     C3/0/0/UB        1       0.00
5c7b.5ce5.ae48    10.155.194.70    C3/0/0/UB        1       0.00
5c7b.5c47.60e8    10.233.25.78     C3/0/0/UB        1       0.50
5c7b.5c45.ff00    10.155.201.53    C3/0/0/UB        1       0.00
acf8.cccc.b8b4    10.233.29.217    C3/0/0/UB        1       0.00
5c7b.5c44.dc18    10.233.24.93     C3/0/0/UB        1       0.00
5c7b.5c47.8bfc    10.233.23.204    C3/0/0/UB        1       0.00
905c.44fd.082c    10.233.21.62     C3/0/0/UB        1       -1.00
342c.c4bd.1f89    10.155.196.151   C3/0/0/UB        1       -3.00
6802.b8e6.e6fe    10.155.194.113   C3/0/0/UB        1       -2.50
ac22.05ba.8b32    10.233.20.216    C3/0/0/UB        1       -0.50
5467.51ef.7d46    10.233.26.241    C3/0/0/UB        1       -0.50
6802.b87b.68fd    10.155.196.33    C3/0/0/UB        1       -1.50
ac20.2e9f.b930    10.233.3.18      C3/0/0/UB        1       1.00
342c.c4e3.a590    10.155.210.131   C3/0/0/UB        1       0.00
ac22.05ba.50c1    10.155.207.26    C3/0/0/UB        1       -0.50
342c.c460.9a12    10.155.207.17    C3/0/0/UB        1       -0.50
342c.c460.9af3    10.155.207.1     C3/0/0/UB        1       0.00
ac22.05ba.64ef    10.155.207.4     C3/0/0/UB        1       0.00
ac20.2e9f.7530    10.245.43.191    C3/0/0/UB        1       -0.50
ac22.05ba.6d9e    10.155.202.227   C3/0/0/UB        1       -0.50
6802.b87b.97b3    10.155.194.26    C3/0/0/UB        1       0.00
b4f2.6739.9eb4    10.155.209.222   C3/0/0/UB        1       0.00
3843.7dd1.6c94    10.155.208.11    C3/0/0/UB        1       0.00
b4f2.671b.32eb    10.155.223.241   C3/0/0/UB        1       -0.50
6802.b8cd.f080    10.233.21.53     C3/0/0/UB        1       0.00
905c.44bd.0017    10.233.1.224     C3/0/0/UB        1       -1.00
6802.b881.29c4    10.155.193.185   C3/0/0/UB        1       -1.00
b4f2.6738.cb94    10.155.202.81    C3/0/0/UB        1       0.50
905c.4441.74cf    10.233.1.113     C3/0/0/UB        1       -0.50
342c.c4bc.b25d    10.233.29.178    C3/0/0/UB        1       -1.50
ac22.05ba.861c    10.155.194.37    C3/0/0/UB        1       0.00
905c.44b6.5595    10.155.201.127   C3/0/0/UB        1       -0.50
342c.c445.2588    10.233.17.37     C3/0/0/UB        1       0.00
dc53.7ceb.4c55    10.155.194.142   C3/0/0/UB        1       0.00
ac22.053d.2f04    10.155.193.115   C3/0/0/UB        1       -1.00
905c.4465.8f3e    10.233.3.118     C3/0/0/UB        1       -0.50
5467.5169.7cd7    10.233.14.64     C3/0/0/UB        1       0.50
905c.4419.bd27    10.233.11.48     C3/0/0/UB        1       -0.50
3843.7dad.2ac3    10.233.4.83      C3/0/0/UB        1       0.00
5467.513a.c943    10.155.222.67    C3/0/0/UB        1       0.00
3843.7d58.2998    10.233.7.180     C3/0/0/UB        1       0.00
905c.4416.7e3c    10.233.18.162    C3/0/0/UB        1       0.00
6802.b881.5fca    10.155.204.29    C3/0/0/UB        1       0.50
ac22.0542.3e83    10.155.192.169   C3/0/0/UB        1       -2.50
6802.b804.8480    10.155.220.29    C3/0/0/UB        1       0.00
342c.c41e.235e    10.233.28.193    C3/0/0/UB        1       -0.50
5467.51ac.6ada    10.155.195.140   C3/0/0/UB        1       0.00
905c.4461.7d5a    10.155.201.36    C3/0/0/UB        1       1.00
6802.b8ce.1c66    10.233.24.147    C3/0/0/UB        1       1.00
342c.c4bc.0c91    10.233.6.92      C3/0/0/UB        1       -1.50
905c.44b6.ba63    10.155.204.125   C3/0/0/UB        1       -0.50
ac22.05b9.b8c3    10.233.6.156     C3/0/0/UB        1       -0.50
b4f2.670d.627d    10.233.15.21     C3/0/0/UB        1       -0.50
342c.c4b1.f0b1    10.233.0.230     C3/0/0/UB        1       -0.50
ac22.05bf.082c    10.155.204.17    C3/0/0/UB        1       0.50
342c.c4ba.2535    10.233.10.142    C3/0/0/UB        1       0.00
342c.c47b.b636    10.233.30.65     C3/0/0/UB        1       0.00
5467.51d1.244a    10.233.3.206     C3/0/0/UB        1       0.00
342c.c46e.4ce4    10.178.49.48     C3/0/0/UB        1       -1.50
905c.4412.eda9    10.233.17.234    C3/0/0/UB        1       -0.50
342c.c4e3.5db1    10.233.31.182    C3/0/0/UB        1       -0.50
5467.513b.1065    10.233.4.162     C3/0/0/UB        1       0.00
5467.51f1.1e3a    10.233.12.37     C3/0/0/UB        1       -1.00
342c.c47b.110c    10.155.199.162   C3/0/0/UB        1       0.50
b4f2.672f.d525    10.155.202.22    C3/0/0/UB        1       -1.00
342c.c46f.35a9    10.155.203.89    C3/0/0/UB        1       0.00
ac22.05bf.8713    10.155.203.118   C3/0/0/UB        1       0.00
b4f2.670f.51c8    10.155.203.241   C3/0/0/UB        1       -1.00
6802.b856.087e    10.155.203.68    C3/0/0/UB        1       0.00
3843.7dd6.7ed7    10.155.199.118   C3/0/0/UB        1       1.00
342c.c499.9b99    10.233.29.213    C3/0/0/UB        1       -2.00
342c.c4e3.0498    10.233.3.149     C3/0/0/UB        1       0.00
ac22.0599.ca53    10.155.205.78    C3/0/0/UB        1       -0.50
b4f2.6730.729f    10.233.12.211    C3/0/0/UB        1       -0.50
b4f2.670f.6257    10.233.22.215    C3/0/0/UB        1       0.50
3843.7dd5.c90c    10.233.14.37     C3/0/0/UB        1       -0.50
b4f2.6723.877c    10.155.196.148   C3/0/0/UB        1       0.50
6802.b8cd.e4b9    10.233.23.214    C3/0/0/UB        1       -1.00
3843.7d09.e592    10.155.205.109   C3/0/0/UB        1       0.00
905c.448a.25ad    10.233.3.92      C3/0/0/UB        1       0.50
342c.c4bc.b452    10.155.193.174   C3/0/0/UB        1       -1.00
342c.c4b2.47e4    10.233.9.155     C3/0/0/UB        1       -0.50
342c.c48e.6a7c    10.233.2.0       C3/0/0/UB        1       -2.50
905c.4466.0e22    10.155.203.243   C3/0/0/UB        1       -0.50
b4f2.671a.bdd0    10.233.9.110     C3/0/0/UB        1       0.00
342c.c4a6.d458    10.155.196.128   C3/0/0/UB        1       0.50
342c.c41d.56cb    10.155.200.109   C3/0/0/UB        1       0.00
3843.7dad.f180    10.155.205.180   C3/0/0/UB        1       -2.50
342c.c445.5e85    10.233.3.102     C3/0/0/UB        1       -1.00
ac22.0572.ef81    10.155.205.182   C3/0/0/UB        1       0.50
342c.c4ee.9e6a    10.155.202.96    C3/0/0/UB        1       -1.50
b4f2.6730.00b4    10.155.202.167   C3/0/0/UB        1       -2.50
b4f2.670f.4796    10.233.0.115     C3/0/0/UB        1       -0.50
ac22.05ee.4d33    10.155.202.6     C3/0/0/UB        1       -0.50
3843.7dd4.7da1    10.233.14.15     C3/0/0/UB        1       0.50
6802.b87b.9e1f    10.155.195.142   C3/0/0/UB        1       0.50
acf8.ccac.a137    10.155.195.12    C3/0/0/UB        1       0.00
342c.c4bc.87a9    10.233.7.254     C3/0/0/UB        1       0.00
3843.7da1.83bb    10.233.6.90      C3/0/0/UB        1       1.00
2ca1.7d07.c9ac    10.155.195.218   C3/0/0/UB        1       0.00
b4f2.6738.cf75    10.233.21.47     C3/0/0/UB        1       0.50
1834.afd7.4e22    10.233.31.11     C3/0/0/UB        1       0.00
342c.c460.1e61    10.178.49.157    C3/0/0/UB        1       -0.50
2c1d.b8d7.1f01    10.155.196.247   C3/0/0/UB        1       0.00
e882.5b88.edca    10.233.30.58     C3/0/0/UB        1       -1.00
9839.1047.361c    10.233.31.41     C3/0/0/UB        1       0.00
342c.c462.fb5a    10.155.194.218   C3/0/0/UB        1       -0.50
24e4.ce8d.feaf    10.233.0.86      C3/0/0/UB        1       0.00
9839.1046.fef5    10.155.209.183   C3/0/0/UB        1       0.00
e882.5ba0.de55    10.233.30.234    C3/0/0/UB        1       -0.50
1834.afdb.92b9    10.233.26.249    C3/0/0/UB        1       0.00
2ca1.7d97.508b    10.233.8.114     C3/0/0/UB        1       0.50
905c.443d.c606    10.233.23.135    C3/0/0/UB        1       -2.50
24e4.cea5.afbd    10.233.28.203    C3/0/0/UB        1       0.00
0036.766c.9766    10.233.2.62      C3/0/0/UB        1       -0.50
6802.b881.427e    10.155.196.171   C3/0/0/UB        1       -1.00
9839.1047.3868    10.233.19.184    C3/0/0/UB        1       0.00
3843.7d05.282a    10.233.18.131    C3/0/0/UB        1       -0.50
905c.4441.7b35    10.155.201.5     C3/0/0/UB        1       0.00
e882.5b1f.63c5    10.233.19.90     C3/0/0/UB        1       0.50
5c7b.5cc0.8481    10.233.7.50      C3/0/0/UB        1       0.00
5c7b.5c23.5a21    10.233.16.168    C3/0/0/UB        1       0.00
b4f2.6706.9772    10.155.194.124   C3/0/0/UB        1       0.00
905c.4441.b8d6    10.233.10.189    C3/0/0/UB        1       -0.50
1834.afa5.80b2    10.233.19.181    C3/0/0/p         1       0.00
ac22.05bf.86b9    10.233.0.130     C3/0/0/UB        1       0.50
b4f2.672f.e7bb    10.233.25.180    C3/0/0/UB        1       -0.50
6802.b856.3056    10.233.31.16     C3/0/0/UB        1       -0.50
ac22.053a.7935    10.233.10.165    C3/0/0/UB        1       -0.50
905c.44fd.26f5    10.233.20.144    C3/0/0/UB        1       -0.50
342c.c4b1.1d8b    10.155.199.220   C3/0/0/UB        1       -0.50
a0c5.626a.5384    10.233.19.220    C3/0/0/UB        1       0.00
e882.5b18.7a15    10.233.30.210    C3/0/0/UB        1       -0.50
6802.b880.4fd5    10.233.15.234    C3/0/0/UB        1       -1.00
24e4.ce54.b675    10.233.19.19     C3/0/0/UB        1       0.00
24e4.ce8e.8f78    10.233.12.190    C3/0/0/UB        1       0.00
5c7b.5c46.5924    10.233.15.216    C3/0/0/UB        1       0.00
1834.afdb.9c98    10.155.213.57    C3/0/0/UB        1       0.00
0036.760b.91cf    10.233.20.48     C3/0/0/UB        1       0.00
24e4.cea5.ad40    10.233.7.37      C3/0/0/UB        1       0.00
0036.76b4.ecb4    10.233.5.38      C3/0/0/UB        1       0.00
2ca1.7d94.4563    10.233.5.188     C3/0/0/UB        1       0.00
6802.b8cd.bcf3    10.233.16.145    C3/0/0/UB        1       -0.50
342c.c4a4.275f    10.155.203.143   C3/0/0/UB        1       -0.50
acf8.ccc1.9501    10.233.31.102    C3/0/0/UB        1       -0.50
20b8.2b14.0d8e    10.233.8.15      C3/0/0/UB        1       0.00
e882.5ba1.ecfd    10.233.21.229    C3/0/0/UB        1       -0.50
b0b3.6979.eceb    10.233.10.223    C3/0/0/UB        1       0.00
ac22.056c.87f8    10.155.200.136   C3/0/0/UB        1       -0.50
6802.b880.13a8    10.155.223.82    C3/0/0/UB        1       1.00
342c.c428.22e8    10.155.218.171   C3/0/0/UB        1       0.00
b4f2.6723.05b9    10.155.200.30    C3/0/0/UB        1       -0.50
ac22.059b.fd42    10.155.195.87    C3/0/0/UB        1       -1.50
342c.c4e3.1737    10.233.6.144     C3/0/0/UB        1       -0.50
7c26.34c8.a37e    10.233.31.153    C3/0/0/UB        1       -0.50
5c7b.5c24.6e75    10.233.31.241    C3/0/0/UB        1       0.00
44aa.f5d0.72b7    10.155.198.140   C3/0/0/UB        1       0.00
905c.44eb.eb17    10.233.8.91      C3/0/0/UB        1       -0.50
acf8.ccc1.868d    10.233.3.176     C3/0/0/UB        1       0.00
24e4.ce38.4b36    10.233.1.236     C3/0/0/UB        1       0.00
24e4.cea6.9cac    10.233.4.65      C3/0/0/UB        1       0.00
9839.1046.f612    10.233.18.44     C3/0/0/UB        1       0.00
acf8.cc7d.c38a    10.233.31.149    C3/0/0/UB        1       0.00
2cec.f700.9858    10.155.208.162   C3/0/0/UB        1       0.00
3843.7d57.067d    10.155.205.148   C3/0/0/UB        1       -0.50
342c.c462.f956    10.155.204.199   C3/0/0/UB        1       0.00
342c.c429.34a6    10.233.25.108    C3/0/0/UB        1       1.00
1834.afd7.3acd    10.233.21.90     C3/0/0/UB        1       0.00
ac22.050d.fb9b    10.233.0.63      C3/0/0/UB        1       -3.00
ac22.0546.506d    10.155.200.121   C3/0/0/UB        1       0.00
905c.4466.1ac4    10.155.192.194   C3/0/0/UB        1       -1.50
2ca1.7d7a.8143    10.233.2.19      C3/0/0/UB        1       0.50
1834.aff8.f539    10.233.27.106    C3/0/0/U3        0       0.00
8496.d876.a0ce    10.178.44.75     C3/0/0/U1        1       -0.50
6412.69dd.2c1c    10.178.42.221    C3/0/0/U4        1       0.50
3843.7d0b.17ec    10.233.25.196    C3/0/0/UB        1       1.00
2cec.f700.0b1c    10.155.218.239   C3/0/0/UB        1       0.00
a0c5.624c.74de    10.178.46.77     C3/0/0/U3        1       0.00
9839.1046.c129    10.155.219.42    C3/0/0/UB        1       0.00
5c7b.5ce5.b58c    10.233.4.224     C3/0/0/UB        1       0.00
2ca1.7d78.2dfb    10.155.206.82    C3/0/0/UB        1       0.50
80f5.0398.1254    10.178.44.101    C3/0/0/U4        1       0.50
fc6f.b7c6.f7ea    10.178.46.2      C3/0/0/U3        0       0.00
6802.b8cd.e111    10.155.202.212   C3/0/0/UB        1       0.50
6802.b881.2274    10.233.10.197    C3/0/0/UB        1       -0.50
8496.d877.fa61    10.178.45.253    C3/0/0/U4        0       0.00
b0f5.3075.a6fe    10.155.216.35    C3/0/0/UB        1       0.00
64fd.964f.5a48    10.155.201.159   C3/0/0/UB        1       0.00
44aa.f56c.1346    10.155.204.101   C3/0/0/UB        1       -1.00
342c.c4bc.2c89    10.178.43.4      C3/0/0/U0        0       0.00
b0b3.6979.769b    10.233.18.52     C3/0/0/UB        1       0.00
1834.aff9.23e6    10.233.17.248    C3/0/0/UB        1       0.00
5c7b.5c44.8d70    10.233.16.29     C3/0/0/UB        1       0.00
2cec.f712.5a00    10.155.218.77    C3/0/0/UB        1       0.00
b49d.fdc1.3a4b    10.155.197.135   C3/0/0/UB        1       0.00
6412.69dd.3765    10.178.47.223    C3/0/0/U4        0       0.00
d42c.0fd0.8726    10.155.202.244   C3/0/0/UB        1       -1.00
e457.400a.c706    10.155.202.245   C3/0/0/UB        1       0.00
6412.69bb.7ce0    10.233.6.160     C3/0/0/UB        1       -0.50
5c7b.5ce5.b9f4    10.155.202.133   C3/0/0/U3        0       0.00
fc8e.7e62.43a0    10.178.49.74     C3/0/0/U3        0       0.00
602a.d0e7.52ca    10.155.206.160   C3/0/0/U3        0       0.00
905c.4487.c675    10.155.213.81    C3/0/0/U5        0       0.00
2ca1.7d89.2f0b    10.155.213.135   C3/0/0/UB        1       0.00
905c.4416.7c05    10.155.192.229   C3/0/0/UB        1       -0.50
602a.d0e0.0666    10.178.42.4      C3/0/0/U4        1       0.00
105f.49b3.b101    10.178.36.237    C3/0/0/U4        1       0.00
8496.d879.451e    10.178.45.246    C3/0/0/U1        0       0.00
6412.69dc.b65c    10.178.49.175    C3/0/0/U0        0       0.00
2ca1.7d9a.19cb    10.233.31.49     C3/0/1/UB        1       0.50
2c1d.b8a2.79f6    10.233.6.36      C3/0/1/UB        1       0.50
342c.c48d.f891    10.155.204.91    C3/0/1/UB        1       0.50
28be.9ba5.a92c    10.155.207.231   C3/0/1/UB        1       0.50
342c.c499.a970    10.155.192.223   C3/0/1/UB        1       0.00
3843.7d59.1290    10.233.9.215     C3/0/1/UB        1       0.50
2ca1.7d7c.24c3    10.233.18.250    C3/0/1/UB        1       0.50
342c.c4e3.5d21    10.155.193.202   C3/0/1/UB        1       -0.50
342c.c4bd.16ec    10.233.29.93     C3/0/1/UB        1       1.00
2ca1.7d79.8dfb    10.233.4.16      C3/0/1/UB        1       0.50
b4f2.670d.700c    10.233.0.226     C3/0/1/UB        1       -0.50
fc94.e38f.cff2    10.155.205.1     C3/0/1/UB        1       -0.50
6802.b8cd.f6e3    10.233.1.73      C3/0/1/UB        1       0.00
2ca1.7d83.ca23    10.233.14.132    C3/0/1/UB        1       0.00
a0c5.626c.580c    10.233.19.172    C3/0/1/UB        1       0.00
342c.c456.a9b5    10.233.17.129    C3/0/1/UB        1       0.50
2ca1.7d80.6583    10.233.13.105    C3/0/1/UB        1       0.50
e457.40a1.b92e    10.233.17.193    C3/0/1/UB        1       0.00
5c7b.5c22.10a5    10.233.5.198     C3/0/1/UB        1       0.00
7c26.34cb.9d86    10.155.205.210   C3/0/1/UB        1       0.00
905c.44bf.053d    10.233.4.219     C3/0/1/UB        1       0.00
b0b3.6979.8e47    10.233.24.69     C3/0/1/UB        1       0.00
2ca1.7d99.6c1b    10.233.5.105     C3/0/1/UB        1       -0.50
342c.c445.ba89    10.155.201.15    C3/0/1/UB        1       0.50
2ca1.7d86.1c13    10.233.7.160     C3/0/1/UB        1       0.50
fc52.8d10.0a35    10.233.25.61     C3/0/1/UB        1       0.00
905c.44bf.33ea    10.155.196.30    C3/0/1/UB        1       -0.50
b49d.fdc1.5173    10.233.17.112    C3/0/1/UB        1       0.00
b49d.fdb9.2296    10.233.24.219    C3/0/1/UB        1       0.00
905c.44be.6c88    10.233.3.71      C3/0/1/UB        1       0.00
e882.5b1f.5ddd    10.155.203.183   C3/0/1/UB        1       0.00
e882.5b1b.ccc5    10.233.25.250    C3/0/1/UB        1       0.50
342c.c4ee.8b32    10.155.203.63    C3/0/1/UB        1       -0.50
24e4.ce55.0c5f    10.233.19.199    C3/0/1/UB        1       -0.50
6802.b8cd.f917    10.155.196.238   C3/0/1/UB        1       0.00
6802.b856.0395    10.155.202.91    C3/0/1/UB        1       0.00
8c04.ffe0.cec3    10.155.205.67    C3/0/1/UB        1       1.00
3843.7d79.e631    10.155.192.87    C3/0/1/UB        1       1.00
5c7b.5c46.4c1c    10.233.30.37     C3/0/1/UB        1       -0.50
5c7b.5c22.768d    10.233.16.38     C3/0/1/UB        1       0.00
a84e.3f9d.0dd0    10.233.2.84      C3/0/1/UB        1       0.50
44aa.f5d1.b687    10.233.19.98     C3/0/1/UB        1       -1.00
2ca1.7d8e.2c03    10.233.8.240     C3/0/1/UB        1       0.50
3843.7dad.ef88    10.155.192.145   C3/0/1/UB        1       0.00
b4f2.672f.aa95    10.233.19.26     C3/0/1/UB        1       0.50
905c.4419.bd57    10.155.195.114   C3/0/1/UB        1       -0.50
c4eb.394f.c518    10.155.206.73    C3/0/1/UB        1       0.00
8c04.ffa6.e460    10.155.194.144   C3/0/1/UB        1       1.00
647c.344e.3da1    10.233.6.132     C3/0/1/UB        1       -0.50
5c7b.5c23.a3ad    10.233.23.14     C3/0/1/UB        1       0.00
2ca1.7d85.b48b    10.233.11.255    C3/0/1/UB        1       1.00
2ca1.7d91.b743    10.233.31.0      C3/0/1/UB        1       0.50
5c7b.5ce5.b4cc    10.233.13.200    C3/0/1/UB        1       0.00
446a.b7fb.c03c    10.233.24.15     C3/0/1/UB        1       -0.50
acf8.ccaa.5de1    10.233.3.65      C3/0/1/UB        1       0.00
5c7b.5c24.62bd    10.233.2.7       C3/0/1/UB        1       0.00
ac22.0512.d358    10.155.196.50    C3/0/1/UB        1       1.00
ac22.05be.bdb6    10.233.20.83     C3/0/1/UB        1       0.50
3843.7dd2.007b    10.233.26.7      C3/0/1/UB        1       0.50
0026.2493.f2b0    10.233.9.149     C3/0/1/UB        1       0.50
0036.766c.0036    10.233.28.189    C3/0/1/UB        1       0.00
342c.c4a2.e1c1    10.155.209.166   C3/0/1/UB        1       0.00
905c.44be.6a9c    10.233.22.242    C3/0/1/UB        1       0.00
ac22.0570.0bec    10.233.27.43     C3/0/1/UB        1       0.00
0036.766c.fa26    10.233.10.236    C3/0/1/UB        1       0.00
fc52.8d10.09cc    10.233.12.124    C3/0/1/UB        1       -0.50
342c.c4b0.882d    10.233.30.185    C3/0/1/UB        1       0.00
5467.51a9.3876    10.155.200.112   C3/0/1/UB        1       -0.50
a84e.3fa0.9c10    10.155.210.13    C3/0/1/UB        1       0.00
2c1d.b8a6.087e    10.233.14.252    C3/0/1/UB        1       0.00
a0c5.6269.5f34    10.233.18.74     C3/0/1/UB        1       0.50
6412.69eb.7701    10.233.1.59      C3/0/1/UB        1       0.50
acf8.ccc3.784e    10.233.18.122    C3/0/1/UB        1       0.00
a0c5.6275.c394    10.233.3.45      C3/0/1/UB        1       0.00
b49d.fdc4.bd37    10.233.10.255    C3/0/1/UB        1       0.00
b4f2.6723.3028    10.233.6.202     C3/0/1/UB        1       0.50
2ca1.7d86.29c3    10.233.27.34     C3/0/1/UB        1       0.00
5c7b.5c44.fc64    10.233.23.64     C3/0/1/UB        1       0.00
5c7b.5c38.41c2    10.233.27.201    C3/0/1/UB        1       0.00
acf8.cc7a.71e4    10.233.30.33     C3/0/1/UB        1       0.00
905c.441a.2234    10.155.205.170   C3/0/1/UB        1       0.00
3843.7dad.27bd    10.155.204.39    C3/0/1/UB        1       -0.50
905c.448a.accb    10.233.28.94     C3/0/1/UB        1       0.00
2ca1.7d7c.fe6b    10.233.31.144    C3/0/1/UB        1       0.00
e457.400e.4647    10.155.192.210   C3/0/1/UB        1       0.00
5c7b.5c38.1552    10.233.5.82      C3/0/1/UB        1       0.00
e882.5ba4.3625    10.233.12.198    C3/0/1/UB        1       1.00
ac22.0570.4edc    10.233.11.139    C3/0/1/UB        1       0.00
e882.5b87.9a4a    10.233.18.105    C3/0/1/UB        1       0.50
342c.c4a5.e22a    10.233.13.175    C3/0/1/UB        1       1.00
7c26.34ca.09fe    10.233.20.165    C3/0/1/UB        1       0.00
e457.40fc.50ec    10.233.16.4      C3/0/1/UB        1       -0.50
