NMS: 561242
CMTS: pl-waw18a-br02
Interfejsy: C2/0/0, C2/0/1, C2/0/2, C2/0/3, C2/0/4, C2/0/5, C2/0/6, C2/0/7, C6/0/0, C6/0/1, C6/0/2, C6/0/3, C6/0/4, C6/0/5, C6/0/6, C6/0/7
Data: 24.04.2026, 11:42:03

MAC               IP               Interfejs        Status  dBmV
0895.2ad5.310a    10.204.58.45     C2/0/6/UB        1       -0.50
acf8.ccaa.4da6    10.204.42.8      C2/0/6/UB        1       0.00
5c7b.5cc0.29d9    10.247.138.116   C2/0/6/UB        1       0.00
b49d.fdb9.8eea    10.161.33.60     C2/0/6/UB        1       0.00
b49d.fdc1.9ab7    10.161.52.65     C2/0/6/UB        1       0.00
2ca1.7d8b.f4f3    10.161.52.47     C2/0/6/UB        1       0.50
e882.5b88.4102    10.247.139.133   C2/0/6/UB        1       0.50
a0c5.6266.f75c    10.161.48.247    C2/0/6/UB        1       0.50
2c1d.b8a6.bbce    10.161.41.107    C2/0/6/UB        1       0.00
c427.9523.f8b0    10.204.60.48     C2/0/6/UB        1       -1.00
446a.b7f7.ac84    10.161.48.36     C2/0/6/UB        1       0.00
446a.b7f7.a9ac    10.161.56.82     C2/0/6/UB        1       -0.50
5c7b.5c47.0ad8    10.161.59.192    C2/0/6/UB        1       0.00
5c7b.5c22.a7a1    10.161.49.226    C2/0/6/UB        1       0.00
7c26.34c9.b8c6    10.161.38.191    C2/0/6/UB        1       0.00
bc3e.07ab.5d80    10.169.31.99     C2/0/6/UB        1       0.00
5c7b.5c44.7f3c    10.161.61.39     C2/0/6/UB        1       0.00
e457.4034.3d0a    10.161.57.214    C2/0/6/UB        1       0.00
5c7b.5c6f.556c    10.161.54.51     C2/0/6/UB        1       0.00
840b.7cc9.cba0    10.161.37.69     C2/0/6/UB        1       -0.50
4432.c81d.4f78    10.161.50.250    C2/0/6/UB        1       0.00
a0c5.6275.9db4    10.161.34.198    C2/0/6/UB        1       0.50
88f7.c759.2347    10.161.40.221    C2/0/6/UB        1       0.00
a0c5.6269.bec4    10.161.36.76     C2/0/6/UB        1       0.50
7cb2.1b40.a2ae    10.161.36.59     C2/0/6/UB        1       -0.50
2c1d.b8d6.db49    10.161.35.166    C2/0/6/UB        1       -0.50
b49d.fdc4.06df    10.204.39.125    C2/0/6/UB        1       0.00
6412.69bb.99f0    10.161.44.224    C2/0/6/UB        1       -1.00
a0c5.626b.a024    10.161.43.162    C2/0/6/UB        1       0.00
2ca1.7d07.74f4    10.161.56.53     C2/0/6/UB        1       0.50
e882.5ba6.512d    10.161.41.66     C2/0/6/UB        1       -0.50
acf8.ccae.1f67    10.204.41.82     C2/0/6/UB        1       0.00
acf8.ccad.d615    10.204.56.195    C2/0/6/UB        1       0.00
5c7b.5c21.2ed9    10.161.42.107    C2/0/6/UB        1       0.00
b0b3.6979.34bf    10.204.55.176    C2/0/6/UB        1       0.00
e457.40f4.79c1    10.204.34.242    C2/0/6/UB        1       0.00
2ca1.7d7b.9f6b    10.161.38.75     C2/0/6/UB        1       0.00
c427.9524.f869    10.161.47.132    C2/0/6/UB        1       0.00
a0c5.6275.e90c    10.161.32.118    C2/0/6/UB        1       -1.00
2c1d.b8d5.14e1    10.161.61.168    C2/0/6/UB        1       0.50
2ca1.7d7e.67db    10.161.59.217    C2/0/6/UB        1       -0.50
7c26.34c8.e826    10.161.49.129    C2/0/6/UB        1       -0.50
a0c5.6271.1a64    10.204.50.49     C2/0/6/UB        1       0.50
2ca1.7d98.1f93    10.247.134.238   C2/0/6/UB        1       -0.50
44aa.f56b.e786    10.161.45.184    C2/0/6/UB        1       0.50
cc58.300b.0386    10.204.46.71     C2/0/6/UB        1       0.00
acf8.ccc1.e5fb    10.204.41.167    C2/0/6/UB        1       0.00
905c.4491.82e2    10.204.62.39     C2/0/6/UB        1       -0.50
ac20.2e84.cfc0    10.161.59.240    C2/0/6/UB        1       0.50
a84e.3f17.3a30    10.204.62.98     C2/0/6/UB        1       -0.50
342c.c455.7abe    10.204.53.37     C2/0/6/UB        1       !-1.50
ac20.2e83.be90    10.161.63.140    C2/0/6/UB        1       -0.50
ac22.05ee.5a0e    10.204.53.44     C2/0/6/UB        1       -0.50
647c.34b2.c523    10.161.45.161    C2/0/6/UB        1       0.00
b4f2.6706.85ae    10.204.59.59     C2/0/6/UB        1       0.50
647c.34af.13d3    10.204.62.247    C2/0/6/UB        1       -0.50
ac22.0508.d488    10.161.36.101    C2/0/6/UB        1       0.50
905c.44c0.3f26    10.204.48.84     C2/0/6/UB        1       -0.50
ac22.0545.8b30    10.161.58.71     C2/0/6/UB        1       0.00
342c.c4e3.7f83    10.204.40.40     C2/0/6/UB        1       0.50
5467.51ac.5fd3    10.204.38.38     C2/0/6/p         1       !-4.00
b4f2.6730.5f0a    10.247.138.29    C2/0/6/UB        1       -0.50
3843.7d2e.662c    10.204.63.214    C2/0/6/UB        1       0.00
5467.5134.9679    10.204.49.75     C2/0/6/UB        1       0.00
342c.c445.fbe4    10.204.44.147    C2/0/6/UB        1       -0.50
b4f2.6706.801d    10.161.48.100    C2/0/6/UB        1       0.00
342c.c408.28a2    10.204.40.21     C2/0/6/UB        1       0.00
ac22.053b.0e84    10.247.137.58    C2/0/6/UB        1       -0.50
5467.5138.d4eb    10.161.63.21     C2/0/6/UB        1       -0.50
6802.b880.41bc    10.204.47.137    C2/0/6/UB        1       -0.50
342c.c4b0.c6df    10.161.54.157    C2/0/6/UB        1       0.50
ac22.0568.e949    10.204.40.130    C2/0/6/UB        1       0.00
342c.c4cf.f2bd    10.204.37.81     C2/0/6/p         1       !-2.00
342c.c408.52f0    10.204.39.180    C2/0/6/UB        1       -0.50
342c.c4a5.1123    10.204.43.217    C2/0/6/UB        1       -1.00
ac22.0572.77f9    10.204.33.17     C2/0/6/UB        1       0.00
5467.51fa.057a    10.204.37.62     C2/0/6/UB        1       -0.50
342c.c4b0.f190    10.204.60.11     C2/0/6/UB        1       -0.50
5467.51f9.8dbf    10.204.36.244    C2/0/6/UB        1       0.00
ac22.0537.bf79    10.204.58.181    C2/0/6/UB        1       -0.50
b4f2.671a.d44d    10.204.50.122    C2/0/6/UB        1       -0.50
342c.c427.b2ef    10.247.136.131   C2/0/6/UB        1       -0.50
ac22.050d.6202    10.204.32.87     C2/0/6/UB        1       -0.50
905c.44e2.e1db    10.204.48.160    C2/0/6/UB        1       -1.00
905c.44bf.ba24    10.204.34.72     C2/0/6/UB        1       0.50
342c.c41e.3f60    10.204.57.173    C2/0/6/UB        1       -0.50
b4f2.670d.944e    10.204.61.192    C2/0/6/UB        1       -1.00
342c.c4bb.436d    10.161.55.203    C2/0/6/UB        1       -0.50
b4f2.6723.1e19    10.204.47.64     C2/0/6/UB        1       0.00
b4f2.6730.82e9    10.204.61.165    C2/0/6/UB        1       !-1.00
3843.7d7d.5f57    10.161.33.215    C2/0/6/UB        1       -0.50
342c.c4bc.5068    10.204.54.209    C2/0/6/UB        1       0.00
3843.7d20.73c6    10.204.36.169    C2/0/6/UB        1       -0.50
ac22.05d6.4723    10.204.32.57     C2/0/6/UB        1       -0.50
342c.c4bb.9e06    10.204.45.64     C2/0/6/UB        1       -0.50
342c.c46e.638e    10.204.52.235    C2/0/6/UB        1       -0.50
6802.b8c1.02b4    10.204.58.143    C2/0/6/UB        1       -0.50
342c.c440.c41e    10.161.48.148    C2/0/6/UB        1       0.50
ac22.05b9.5293    10.247.139.63    C2/0/6/UB        1       0.00
342c.c499.e19e    10.204.44.40     C2/0/6/UB        1       -1.00
b4f2.672f.cb1d    10.161.41.121    C2/0/6/UB        1       0.00
3843.7d59.45f3    10.247.138.35    C2/0/6/UB        1       -0.50
342c.c46e.3016    10.204.46.87     C2/0/6/UB        1       -0.50
ac22.0506.f2d2    10.204.36.101    C2/0/6/UB        1       -0.50
342c.c4ce.fd8c    10.161.35.88     C2/0/6/UB        1       0.00
b4f2.6730.4caa    10.204.59.63     C2/0/6/UB        1       0.50
ac22.05bf.3e86    10.161.48.157    C2/0/6/UB        1       -0.50
6802.b87f.d4f9    10.161.36.204    C2/0/6/UB        1       0.00
5467.5118.efbd    10.204.35.43     C2/0/6/UB        1       -0.50
ac22.05ee.6cc8    10.169.30.112    C2/0/6/UB        1       0.50
342c.c445.e2cd    10.204.45.157    C2/0/6/UB        1       0.00
3843.7d54.8594    10.204.33.183    C2/0/6/UB        1       0.00
ac22.056a.893e    10.204.51.20     C2/0/6/UB        1       -0.50
342c.c4ba.3d86    10.204.43.219    C2/0/6/UB        1       -0.50
342c.c41e.cda4    10.204.46.106    C2/0/6/UB        1       -0.50
ac22.0511.11a9    10.204.33.3      C2/0/6/UB        1       0.00
342c.c426.371e    10.161.54.113    C2/0/6/UB        1       0.50
905c.4490.82a7    10.204.44.236    C2/0/6/UB        1       -0.50
3843.7df9.b584    10.161.63.156    C2/0/6/UB        1       0.00
ac22.059d.370d    10.204.57.114    C2/0/6/UB        1       -0.50
3843.7d23.a120    10.204.51.83     C2/0/6/UB        1       0.00
342c.c4a4.55ac    10.204.62.34     C2/0/6/UB        1       0.00
342c.c46e.327a    10.204.46.100    C2/0/6/UB        1       0.00
5467.51cf.f976    10.204.40.246    C2/0/6/UB        1       -0.50
905c.4444.4481    10.161.59.44     C2/0/6/UB        1       0.50
ac22.056b.5835    10.204.57.223    C2/0/6/UB        1       -0.50
5467.51ce.c3fe    10.204.58.171    C2/0/6/UB        1       -0.50
5467.5134.4f4e    10.204.63.189    C2/0/6/UB        1       0.50
6802.b87b.a593    10.204.58.138    C2/0/6/UB        1       0.50
3843.7d20.7480    10.247.137.175   C2/0/6/UB        1       0.00
905c.448d.d6cb    10.161.37.66     C2/0/6/UB        1       -0.50
3843.7d59.2706    10.204.59.160    C2/0/6/UB        1       0.50
342c.c496.d001    10.161.51.30     C2/0/6/UB        1       -0.50
5467.51cc.abb8    10.161.42.220    C2/0/6/UB        1       0.00
3843.7df9.7c99    10.204.48.71     C2/0/6/UB        1       -0.50
6802.b804.2123    10.161.45.190    C2/0/6/UB        1       0.00
342c.c455.f5ee    10.161.55.133    C2/0/6/UB        1       -1.00
342c.c499.5cf6    10.161.54.251    C2/0/6/UB        1       0.00
3843.7dae.3932    10.204.33.195    C2/0/6/UB        1       -0.50
5467.51f9.890c    10.161.40.164    C2/0/6/UB        1       -1.00
5467.51f8.bb77    10.247.138.26    C2/0/6/UB        1       0.00
3843.7d7a.94ac    10.204.63.212    C2/0/6/UB        1       -1.00
905c.4443.79ad    10.161.62.64     C2/0/6/UB        1       0.00
ac22.05a0.1574    10.204.47.71     C2/0/6/UB        1       -0.50
2ca1.7d79.62a3    10.161.44.34     C2/0/6/UB        1       0.50
3843.7d54.9b2a    10.204.51.21     C2/0/6/UB        1       0.00
2ca1.7d98.b4e3    10.161.52.27     C2/0/6/UB        1       0.00
342c.c4ee.88a4    10.204.49.204    C2/0/6/UB        1       0.00
2c1d.b8d5.0c91    10.161.47.13     C2/0/6/UB        1       0.00
905c.4467.d616    10.204.50.208    C2/0/6/UB        1       -1.00
c4eb.42da.87d8    10.161.59.228    C2/0/6/UB        1       0.00
e882.5b19.44a5    10.161.42.109    C2/0/6/U1        0       0.00
3843.7da1.ab3f    10.161.44.220    C2/0/6/U3        0       0.00
2ca1.7d90.9cfb    10.204.34.46     C2/0/6/UB        1       0.00
6412.69dc.a3d8    10.204.51.205    C2/0/6/U8        1       0.00
6412.69dc.ac18    10.247.136.50    C2/0/6/U0        1       0.50
8496.d876.b68b    10.247.129.136   C2/0/6/U4        1       -0.50
6802.b804.5db3    10.204.39.220    C2/0/6/UB        1       0.00
ac22.05c0.c8c4    10.169.30.146    C2/0/6/UB        1       -1.00
6802.b8cd.dded    10.204.32.72     C2/0/6/UB        1       0.00
342c.c4bd.015c    10.204.53.193    C2/0/6/UB        1       !-1.00
e882.5b19.8ec5    10.204.59.4      C2/0/6/UB        1       0.50
e457.40fb.95c6    10.204.36.42     C2/0/6/UB        1       0.00
a0c5.6274.131c    10.204.34.222    C2/0/6/UB        1       -1.00
2ca1.7d99.42e3    10.161.60.155    C2/0/6/UB        1       0.00
6802.b881.6ddd    10.247.138.45    C2/0/6/U4        0       0.00
5cfa.25a0.1e57    10.204.50.234    C2/0/6/UB        1       0.00
342c.c4b0.e743    10.161.54.38     C2/0/6/UB        1       0.00
342c.c4bc.66cd    10.204.39.206    C2/0/6/UB        1       0.00
1834.afa6.7b69    10.161.40.31     C2/0/6/UB        1       0.00
fc8e.7e25.b167    10.247.134.63    C2/0/6/U8        1       !0.00
602a.d0f7.4351    10.247.132.228   C2/0/6/U0        1       -0.50
602a.d0e0.8f4c    10.247.130.186   C2/0/6/U8        1       0.00
105f.49b3.892c    10.247.129.132   C2/0/6/U0        1       0.50
602a.d0e4.328d    10.247.135.133   C2/0/6/U12       1       -0.50
e448.c792.b665    10.247.141.113   C2/0/6/U0        1       !-3.50
38c8.5c85.8025    10.247.131.65    C2/0/6/U12       1       0.00
602a.d0ee.2116    10.247.132.68    C2/0/6/U12       1       0.00
1834.afd6.adfb    10.204.50.12     C2/0/6/UB        1       0.00
54e2.e053.20e9    10.247.130.142   C2/0/6/U0        0       0.00
7076.306d.b048    10.204.40.185    C2/0/6/U0        0       0.00
2ca1.7d89.3303    10.161.62.116    C2/0/6/U10       0       0.00
6412.69be.2130    10.204.53.168    C2/0/6/U11       0       0.00
64fd.964f.8b2c    10.204.40.120    C2/0/6/U5        0       0.00
905c.448a.a9c5    10.204.53.249    C2/0/6/U9        0       !0.00
ac22.05bf.64c0    10.204.62.130    C2/0/6/UB        1       -1.00
2ca1.7d7d.5583    10.247.142.40    C2/0/6/U11       0       0.00
44aa.f50a.e448    10.161.39.244    C2/0/6/UB        1       0.00
ac22.053c.de9a    10.247.132.53    C2/0/6/UB        1       !-2.50
7076.306e.9724    ---              C2/0/6/U13       0       0.00
a0c5.6270.dd14    10.247.135.150   C2/0/6/U1        0       0.00
80f5.03eb.a76e    10.204.48.196    C2/0/6/U10       0       0.00
342c.c4bb.7181    10.161.52.119    C2/0/6/UB        1       0.50
0025.2e65.1b12    10.247.131.98    C2/0/6/U8        1       -0.50
105f.49b3.8920    10.204.37.188    C2/0/6/U0        1       -0.50
80f5.0399.029f    10.204.53.225    C2/0/6/U10       0       0.00
1834.afa4.e0fb    10.161.50.206    C2/0/7/UB        1       0.00
342c.c4bc.62e6    10.161.40.161    C2/0/7/UB        1       0.50
1834.afa4.bec6    10.161.44.122    C2/0/7/UB        1       0.00
1834.aff9.aa59    10.161.36.153    C2/0/7/UB        1       0.00
1834.afa4.e04c    10.161.37.151    C2/0/7/UB        1       0.00
24e4.ce8e.1ced    10.161.57.58     C2/0/7/UB        1       0.00
1834.afd6.3cd5    10.161.46.127    C2/0/7/UB        1       0.00
1834.afd6.c1ff    10.161.50.170    C2/0/7/UB        1       0.00
c4eb.394f.d071    10.204.51.32     C2/0/7/UB        1       0.00
1834.afd7.b895    10.161.45.232    C2/0/7/UB        1       0.00
24e4.ce8e.394f    10.161.44.102    C2/0/7/UB        1       0.00
5c7b.5c17.f655    10.161.52.58     C2/0/7/UB        1       0.50
2ca1.7d90.f873    10.161.39.74     C2/0/7/UB        1       0.50
2ca1.7d05.549c    10.161.42.176    C2/0/7/UB        1       0.00
2ca1.7d84.12e3    10.161.36.73     C2/0/7/UB        1       0.00
2c1d.b8a5.5e46    10.161.50.226    C2/0/7/UB        1       -0.50
2ca1.7d92.86e3    10.161.33.154    C2/0/7/UB        1       -0.50
a0c5.6270.064c    10.161.37.73     C2/0/7/UB        1       -0.50
2ca1.7d91.8efb    10.161.35.5      C2/0/7/UB        1       -0.50
e882.5ba4.30d5    10.161.58.36     C2/0/7/UB        1       0.00
0036.766c.9cd6    10.161.55.196    C2/0/7/UB        1       -0.50
e882.5b1f.d435    10.204.58.223    C2/0/7/UB        1       0.00
5c7b.5c39.0c06    10.161.56.79     C2/0/7/UB        1       0.00
606c.63fa.791a    10.247.137.205   C2/0/7/UB        1       0.00
446a.b7fc.5624    10.247.138.87    C2/0/7/UB        1       -0.50
0036.766b.b0d6    10.161.37.10     C2/0/7/UB        1       0.00
80f5.03a5.efb7    10.161.48.51     C2/0/7/UB        1       1.00
44aa.f50a.da10    10.161.46.89     C2/0/7/UB        1       1.00
5c7b.5c23.008d    10.247.133.109   C2/0/7/UB        1       0.00
b0b3.6978.503b    10.161.48.133    C2/0/7/UB        1       0.00
b0b3.6979.258f    10.161.36.232    C2/0/7/UB        1       0.00
44aa.f5d0.e3c7    10.161.32.209    C2/0/7/UB        1       0.00
342c.c4ba.a935    10.204.59.214    C2/0/7/UB        1       1.00
e457.400b.4898    10.161.40.151    C2/0/7/UB        1       -0.50
606c.63fa.76ec    10.247.139.11    C2/0/7/UB        1       0.00
e457.4032.c32b    10.161.48.82     C2/0/7/UB        1       0.00
5c7b.5c26.2c25    10.161.60.185    C2/0/7/UB        1       0.00
e882.5ba3.ba7d    10.161.62.45     C2/0/7/UB        1       0.50
5c7b.5c38.e1e2    10.161.55.143    C2/0/7/UB        1       0.00
5c7b.5c21.5189    10.247.133.200   C2/0/7/UB        1       0.00
2c1d.b8a1.7016    10.161.48.213    C2/0/7/UB        1       -0.50
a0c5.6269.462c    10.161.37.206    C2/0/7/UB        1       0.50
2ca1.7d07.064c    10.161.35.205    C2/0/7/UB        1       1.00
2ca1.7d95.efcb    10.204.47.205    C2/0/7/UB        1       0.50
f834.5a76.1780    10.247.135.49    C2/0/7/UB        1       0.00
e457.4032.fbf2    10.204.56.204    C2/0/7/UB        1       0.00
0036.76ec.08f4    10.161.57.200    C2/0/7/UB        1       0.00
c4eb.394f.9a00    10.247.140.236   C2/0/7/UB        1       0.00
5c7b.5c37.d6a6    10.161.54.44     C2/0/7/UB        1       0.00
b49d.fdc1.9673    10.161.40.107    C2/0/7/UB        1       0.00
2cec.f704.a43c    10.161.47.57     C2/0/7/UB        1       0.00
5cfa.25a0.1899    10.204.42.13     C2/0/7/UB        1       0.50
c4eb.394f.d6d0    10.161.59.98     C2/0/7/UB        1       0.00
fc52.8d18.9dd5    10.204.34.214    C2/0/7/UB        1       0.50
a0c5.6269.1a34    10.161.63.6      C2/0/7/UB        1       0.50
446a.b7fb.e09c    10.161.39.30     C2/0/7/UB        1       1.00
647c.3452.4991    10.204.54.64     C2/0/7/U1        0       !0.00
3843.7d7e.490c    10.161.40.79     C2/0/7/UB        1       1.00
f0f2.49da.bf40    10.169.31.83     C2/0/7/UB        1       -1.00
905c.4494.2f66    10.204.56.4      C2/0/7/U3        0       0.00
342c.c4ba.34c2    10.247.141.64    C2/0/7/UB        1       0.00
9050.ca05.4030    10.161.62.160    C2/0/7/UB        1       -0.50
dc53.7cc1.bb0c    10.204.37.221    C2/0/7/UB        1       -0.50
342c.c4bd.1fdd    10.161.44.158    C2/0/7/UB        1       0.00
ac22.0533.f415    10.204.60.12     C2/0/7/UB        1       -1.00
b4f2.671a.e6b3    10.161.37.50     C2/0/7/UB        1       !-1.50
342c.c4b2.136a    10.204.59.22     C2/0/7/UB        1       -0.50
905c.4498.58a5    10.204.33.57     C2/0/7/UB        1       0.50
b4f2.6730.13d1    10.247.137.148   C2/0/7/UB        1       0.50
342c.c4bc.6b3b    10.204.42.141    C2/0/7/UB        1       -0.50
ac22.059b.0b71    10.161.45.135    C2/0/7/UB        1       !-2.50
b4f2.670f.5e46    10.204.45.208    C2/0/7/UB        1       -1.00
b4f2.6738.b9c1    10.161.34.104    C2/0/7/UB        1       !-2.00
342c.c460.b2cc    10.204.47.54     C2/0/7/UB        1       0.00
905c.4440.a851    10.161.63.219    C2/0/7/p         1       !-4.00
342c.c4ba.c37e    10.204.47.34     C2/0/7/UB        1       0.50
905c.4466.4fc8    10.204.48.237    C2/0/7/UB        1       !-1.50
3843.7d7b.643c    10.161.42.0      C2/0/7/UB        1       0.00
6802.b8cd.c2a2    10.204.60.13     C2/0/7/UB        1       !-0.50
3843.7d2e.63cb    10.204.45.105    C2/0/7/UB        1       !-2.00
5467.511c.f307    10.161.39.140    C2/0/7/UB        1       -0.50
ac22.059b.009a    10.204.55.232    C2/0/7/UB        1       -0.50
3843.7ddc.bbd6    10.204.39.243    C2/0/7/UB        1       0.00
342c.c457.2a58    10.247.138.253   C2/0/7/UB        1       0.00
342c.c4b0.24b2    10.204.45.35     C2/0/7/UB        1       !-1.50
905c.44e2.0ed9    10.161.34.16     C2/0/7/UB        1       !1.00
905c.44ed.dff9    10.204.49.246    C2/0/7/UB        1       0.00
3843.7dd5.f9e4    10.204.58.206    C2/0/7/UB        1       !-3.00
ac22.0512.00dd    10.204.61.168    C2/0/7/UB        1       !-2.00
3843.7dd3.cbc9    10.204.46.178    C2/0/7/UB        1       -0.50
3843.7d7e.42e5    10.204.40.95     C2/0/7/UB        1       0.00
5467.51d1.3cfb    10.204.36.132    C2/0/7/UB        1       0.00
342c.c463.679f    10.204.39.199    C2/0/7/UB        1       -0.50
b4f2.6723.2eea    10.161.61.84     C2/0/7/UB        1       -0.50
3843.7dd1.c820    10.247.138.91    C2/0/7/UB        1       !-2.00
6802.b880.f0f1    10.204.49.242    C2/0/7/UB        1       !-2.00
6802.b804.21c2    10.204.59.142    C2/0/7/UB        1       0.00
342c.c4bc.f616    10.204.51.92     C2/0/7/UB        1       !-1.50
b4f2.6730.454e    10.204.53.30     C2/0/7/UB        1       0.00
3843.7dd1.b8ff    10.204.38.9      C2/0/7/UB        1       -0.50
6802.b881.6240    10.204.61.92     C2/0/7/UB        1       -0.50
ac22.0514.628e    10.247.140.85    C2/0/7/UB        1       !-3.00
342c.c47b.ff8c    10.204.47.87     C2/0/7/UB        1       -0.50
3843.7da2.44e1    10.204.49.224    C2/0/7/UB        1       !-1.50
5467.51b2.4566    10.161.34.11     C2/0/7/UB        1       !-1.00
3843.7dd0.d0cd    10.161.52.165    C2/0/7/UB        1       -0.50
6802.b87f.d733    10.204.32.166    C2/0/7/UB        1       0.50
342c.c4ba.a55d    10.204.54.17     C2/0/7/UB        1       -0.50
6802.b87b.98af    10.204.49.91     C2/0/7/UB        1       0.00
ac22.0545.5e2a    10.204.58.158    C2/0/7/UB        1       -0.50
342c.c408.b5e7    10.204.54.104    C2/0/7/UB        1       !-1.00
ac22.050d.f3e5    10.204.59.244    C2/0/7/UB        1       -0.50
ac22.0544.c2d2    10.204.37.135    C2/0/7/UB        1       -0.50
3843.7d84.37a8    10.161.62.107    C2/0/7/UB        1       -0.50
3843.7ddc.7d15    10.204.59.216    C2/0/7/UB        1       0.00
905c.4461.5bf7    10.247.132.157   C2/0/7/UB        1       -1.00
6802.b87d.dd4a    10.204.50.119    C2/0/7/UB        1       0.00
2ca1.7d08.0ca4    10.204.50.128    C2/0/7/UB        1       0.00
7085.c6dc.0086    10.247.134.183   C2/0/7/U1        1       -1.00
0090.50d2.0c80    10.255.234.218   C2/0/7/U1        1       0.50
b0f5.3071.3614    10.247.141.187   C2/0/7/UB        1       0.00
3843.7da1.32d6    10.204.50.107    C2/0/7/U3        0       0.00
1834.aff8.f7e7    10.161.36.115    C2/0/7/UB        1       0.00
e457.4005.52b7    10.204.42.40     C2/0/7/UB        1       0.00
905c.4491.cb1e    10.247.141.228   C2/0/7/UB        1       -1.00
b0f5.3071.2644    10.247.142.8     C2/0/7/UB        1       0.00
d42c.0fd0.a3ee    10.161.45.4      C2/0/7/UB        1       -1.00
0026.24c9.1a7c    10.161.37.98     C2/0/7/UB        1       !-1.50
44aa.f56c.7c2e    10.161.60.183    C2/0/7/UB        1       0.00
8496.d877.1058    10.247.140.84    C2/0/7/U1        0       0.00
9839.1030.6f10    10.204.40.125    C6/0/0/UB        1       0.00
840b.7cc3.96e0    10.247.138.48    C6/0/0/UB        1       0.00
5c7b.5c37.7eaa    10.161.34.10     C6/0/0/UB        1       0.00
840b.7cbf.6a80    10.169.31.88     C6/0/0/UB        1       0.00
e457.40ef.fbc6    10.161.43.237    C6/0/0/UB        1       0.00
206a.9423.9160    10.204.50.146    C6/0/0/UB        1       0.50
acf8.cc81.c2a0    10.161.49.145    C6/0/0/UB        1       0.00
840b.7cca.5270    10.247.140.42    C6/0/0/UB        1       0.50
f0f2.49dc.7b50    10.169.31.166    C6/0/0/UB        1       -0.50
f81d.0f30.4190    10.169.31.72     C6/0/0/UB        1       0.00
342c.c4b1.53a9    10.161.54.21     C6/0/0/UB        1       -0.50
9839.1030.44ae    10.161.63.1      C6/0/1/UB        1       0.00
24e4.ce8e.059a    10.161.60.81     C6/0/1/UB        1       0.00
1834.afa6.7af2    10.161.34.89     C6/0/1/UB        1       0.00
9839.1030.9512    10.161.54.79     C6/0/1/UB        1       0.00
9839.1047.c62f    10.161.34.136    C6/0/1/UB        1       0.00
24e4.cea6.8918    10.204.34.132    C6/0/1/UB        1       0.00
9839.106d.2f31    10.247.139.50    C6/0/1/UB        1       0.00
24e4.ce38.4e3f    10.161.40.94     C6/0/1/UB        1       0.00
1834.afa5.f2cd    10.161.37.9      C6/0/1/UB        1       -0.50
20b8.2b13.f7a0    10.204.52.136    C6/0/1/UB        1       0.00
64fd.964f.8ad1    10.204.55.87     C6/0/1/UB        1       0.00
9839.1030.a92b    10.204.53.32     C6/0/1/UB        1       0.00
64fd.964f.5e77    10.204.42.36     C6/0/1/UB        1       -0.50
c4eb.394f.bd9a    10.204.53.95     C6/0/1/UB        1       0.00
64fd.964f.a653    10.204.51.195    C6/0/1/UB        1       0.00
206a.9427.c810    10.161.50.75     C6/0/1/UB        1       0.00
b0b3.6978.dc57    10.204.51.6      C6/0/1/UB        1       0.00
5c7b.5c24.ded1    10.161.35.72     C6/0/1/UB        1       0.00
a86a.bbcc.7be5    10.161.40.251    C6/0/1/UB        1       0.00
e882.5b1d.4b85    10.161.37.126    C6/0/1/UB        1       0.00
2ca1.7d8c.6233    10.161.63.224    C6/0/1/UB        1       0.00
2cec.f706.3a2c    10.161.54.18     C6/0/1/UB        1       0.00
2ca1.7d8c.e84b    10.161.62.129    C6/0/1/UB        1       0.00
7c26.34cc.c286    10.161.47.195    C6/0/1/UB        1       0.00
2ca1.7d89.f1a3    10.247.136.74    C6/0/1/UB        1       -0.50
e882.5b18.56ed    10.161.44.86     C6/0/1/UB        1       0.00
b49d.fdc0.ff23    10.161.50.89     C6/0/1/UB        1       0.00
b0b3.6979.517b    10.161.48.216    C6/0/1/UB        1       0.00
e882.5ba3.c74d    10.161.56.28     C6/0/1/UB        1       0.00
a0c5.626d.a534    10.161.56.87     C6/0/1/UB        1       0.00
0036.76b4.ff94    10.247.138.90    C6/0/1/UB        1       0.00
5c7b.5c39.68ee    10.161.33.59     C6/0/1/UB        1       0.00
2ca1.7d7a.d61b    10.161.63.157    C6/0/1/UB        1       -0.50
5c7b.5cc0.ffe1    10.161.33.62     C6/0/1/UB        1       0.50
28be.9ba4.1d50    10.204.53.191    C6/0/1/UB        1       0.50
2ca1.7d04.a3b4    10.161.51.241    C6/0/1/UB        1       0.00
2ca1.7d8f.3bbb    10.247.139.118   C6/0/1/UB        1       0.00
5c7b.5c43.d82c    10.247.139.93    C6/0/1/UB        1       0.00
b0b3.6935.8917    10.204.43.99     C6/0/1/UB        1       0.00
2ca1.7d04.f50c    10.161.61.53     C6/0/1/UB        1       0.50
80f5.03a6.1da7    10.161.47.104    C6/0/1/UB        1       -0.50
80f5.03a5.868f    10.161.49.94     C6/0/1/UB        1       0.00
5c7b.5c37.93b6    10.161.32.134    C6/0/1/UB        1       0.00
f834.5a76.2abe    10.161.44.236    C6/0/1/UB        1       0.00
5c7b.5c38.bf7a    10.247.136.19    C6/0/1/UB        1       0.00
b49d.fdc4.a693    10.247.139.86    C6/0/1/UB        1       0.00
7c26.34cb.cb96    10.161.33.67     C6/0/1/UB        1       1.00
